Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
MAC08B,39551.59,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1981,08/18/2014,N
NS,40000,10762,Domestic Vio Victim Adv-MO,Office of Family Safety,Full Time,002,Professionals,F,02,Black,1966,08/18/2014,N
NS,41000,10763,Domestic Viol Volunt Coord-MO,Office of Family Safety,Full Time,002,Professionals,F,04,Asian or Pacific Islander,1972,08/18/2014,N
NS,170520,02233,General Session Judge,General Sessions Court,Full Time,000,Elected Officials,F,01,White (Not of Hispanic Origin),1958,09/01/2014,Y
NS,34991.89,06788,Deputy Clerk 2,County Clerk,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1981,08/13/2014,N
PF0401,47435.77,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1989,08/20/2014,N
NS,16343.89,07189,Sheriff-Teacher,Sheriff,Part Time,006,Administrative Support,F,02,Black,1948,08/26/2014,N
ST0602,33531.54,10122,Office Support Rep 3,Water Services,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1968,08/16/2014,N
JS0200,54689.2,07790,Judicial Asst 1,General Sessions Court,Full Time,004,Protective Service Workers,M,04,Asian or Pacific Islander,1955,09/01/2014,Y
CA0100,26499.2,10674,Set Up Staff-Convention Ctr,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1985,08/25/2014,N
JS0200,53616.85,07790,Judicial Asst 1,General Sessions Court,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1989,03/07/2016,Y
NS,215000,10323,Chief Executive Officer- MTA,MTA,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1961,08/25/2014,Y
ST0601,25959.93,06641,Interpreter 1,Health,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1974,08/28/2014,N
OR1100,117755.74,07762,Special Projects Mgr,Finance,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1955,08/25/2014,Y
OR0600,70978.3,06862,Planner 2,Planning Commission,Full Time,002,Professionals,M,99,Unknown,1970,08/27/2014,Y
OR0100,39747.7,10904,Nutrition Educator,Health,Full Time,002,Professionals,F,02,Black,1990,08/30/2014,N
JS0200,54689.2,07790,Judicial Asst 1,General Sessions Court,Full Time,004,Protective Service Workers,M,02,Black,1962,09/01/2014,Y
ST0903,44888.34,07241,Admin Asst,General Sessions Court,Full Time,006,Administrative Support,F,03,Hispanic,1979,09/01/2014,N
OR0600,64912.96,10864,Assistant Public Defender 1,Public Defender,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1987,09/02/2014,Y
TG0701,33608.73,10837,Equipment Operator,Public Works,Full Time,008,Service Maintenance,M,02,Black,1972,09/01/2014,N
MAC05A,31211.96,10210,Bus Driver,Metro Action Commission,Full Time,008,Service Maintenance,F,02,Black,1984,09/02/2014,N
MAC08B,39551.2,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1967,09/02/2014,N
TG1104,45919.18,06081,Automotive Mechanic-Cert,General Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1973,09/01/2014,N
TG0703,36453.28,10837,Equipment Operator,Water Services,Full Time,008,Service Maintenance,M,02,Black,1961,08/30/2014,N
SP0100,9836.19,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1951,09/08/2014,N
OR0300,48109.24,10475,Information Sys Oper Analyst 1,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1975,08/30/2014,N
ST0803,32930.08,07379,Program Spec 2,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1980,09/04/2014,N
CM,15000,01334,Council Member,Metropolitan Council,Elected,000,Elected Officials,M,02,Black,1957,09/25/2015,Y
CM,15000,01334,Council Member,Metropolitan Council,Elected,000,Elected Officials,M,02,Black,1954,08/29/2014,Y
MAC08B,39551.59,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1992,09/08/2014,N
MAC07C,35592.79,10798,PF& Comm Engagement Adv II-MAC,Metro Action Commission,Full Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1984,09/08/2014,N
ST0602,33531.54,10122,Office Support Rep 3,District Attorney,Full Time,006,Administrative Support,F,02,Black,1961,09/01/2014,N
ST0601,32449.91,10613,Security Officer 1,Sheriff,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1994,07/11/2016,N
ST0601,32449.91,10613,Security Officer 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1979,09/22/2014,N
ST0601,32449.91,10613,Security Officer 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1990,09/22/2014,N
ST0701,35387.03,10614,Security Officer 2,Sheriff,Full Time,006,Administrative Support,M,03,Hispanic,1994,09/22/2014,N
NS,89568,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1974,09/01/2014,N
NS,53640,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1989,09/01/2014,N
NS,53640,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,F,03,Hispanic,1984,09/01/2014,N
NS,53640,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1989,09/01/2014,N
ST0601,32449.91,10756,Inmate Prop Clerk-DCSO,Sheriff,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1957,09/22/2014,N
MAC01A,25544.82,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1987,09/15/2014,N
MAC01A,25544.82,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1989,09/15/2014,N
ST0903,44888.34,07241,Admin Asst,General Sessions Court,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1961,09/01/2014,N
ST0802,39875.68,07419,Warrant Officer 1,Juvenile Court,Full Time,004,Protective Service Workers,M,02,Black,1984,09/22/2014,N
TG0702,35138.57,10837,Equipment Operator,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1978,09/13/2014,N
NS,29899.08,09020,Seasonal/Part-time/Temporary,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1972,09/22/2014,N
OR0600,61821.87,10868,Assistant Metropolitan Atty 1,Law,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1988,09/15/2014,Y
NS,24119.34,07405,Social Work Tech,State Trial Courts,Full Time,008,Service Maintenance,M,02,Black,1957,09/15/2014,N
MAC06B,31930.58,10599,Health & Disabilitie Asst-MAC,Metro Action Commission,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1988,09/22/2014,N
OR0300,50000,07244,Admin Svcs Officer 3,Arts Commission,Full Time,002,Professionals,F,02,Black,1986,09/15/2014,Y
OR0500,57926.9,06860,Planner 1,Planning Commission,Full Time,002,Professionals,F,02,Black,1985,09/22/2014,Y
NS,50640,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,M,02,Black,1984,09/15/2014,Y
OR0700,74713.99,10766,Senior Trans Planner,Planning Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1984,09/25/2014,Y
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,10/01/2014,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1987,10/01/2014,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1989,10/01/2014,N
CO0201,38590,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1990,10/01/2014,N
CO0201,38590,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,10/01/2014,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1986,10/01/2014,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1989,10/01/2014,N
CO0201,38590,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1987,10/01/2014,N
PF0401,47435.77,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,10/01/2014,N
ST0705,40105.19,10614,Security Officer 2,Sheriff,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1992,10/01/2014,N
PF0401,47435.77,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,10/01/2014,N
NS,0,09020,Seasonal/Part-time/Temporary,General Sessions Court,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1945,09/16/2014,Y
ST0501,29756.57,07363,Police Operations Asst 2,Police,Full Time,006,Administrative Support,F,02,Black,1991,10/01/2014,N
OR0700,72203.94,07242,Admin Svcs Mgr,Fire,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1977,10/06/2014,Y
NS,20000,01684,District Attorney General,District Attorney,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1960,09/01/2014,Y
NS,21723,07790,Judicial Asst 1,State Trial Courts,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1979,09/23/2014,N
NS,24119,07405,Social Work Tech,State Trial Courts,Part Time,008,Service Maintenance,F,02,Black,1954,09/27/2014,N
TG0802,36907.46,10838,Equipment Operator Senior,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1986,09/30/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,07/16/2015,N
TG1102,42453.14,01880,Equip Mechanic,General Services,Full Time,007,Skilled Craft Workers,M,04,Asian or Pacific Islander,1972,09/29/2014,N
SP0100,9836.19,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1945,10/09/2014,N
SP0100,9836.19,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1951,10/09/2014,N
OR0400,54599.24,10851,Police Crisis Counselor,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1981,10/13/2014,N
RP1001,9454.85,09102,Part Time Worker 3,Parks,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1989,10/03/2014,N
MAC08B,39551.59,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1988,10/06/2014,N
ST0601,32449.91,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1984,09/29/2014,N
SP0100,9836.19,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1959,01/19/2016,N
PF0201,38541.71,03257,Police Officer Trainee,Police,Full Time,004,Protective Service Workers,F,03,Hispanic,1989,10/06/2014,N
ET0201,35387.03,10408,Emer Telecommunications Off 2,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1987,10/06/2014,N
ET0201,35387.03,10408,Emer Telecommunications Off 2,Emergency Communication Center,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1991,10/06/2014,N
NS,5483.4,09020,Seasonal/Part-time/Temporary,Trustee,Seasonal,009,Service Workers,F,01,White (Not of Hispanic Origin),1948,10/09/2014,N
CA0400,39728,10696,Adm Asst/Finance-MCC,Convention Center Authority,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1965,10/06/2014,N
OR0100,39919,10901,Enviromental Health Spec 1,Health,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1989,10/06/2014,N
ST0902,43485.61,07241,Admin Asst,General Sessions Court,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1954,10/06/2014,N
OR0100,39262.79,10473,Information Sys Media Tech 1,Information Technology Service,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1991,09/27/2014,N
ET0201,35387.03,10408,Emer Telecommunications Off 2,Emergency Communication Center,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1986,10/06/2014,N
OR0400,62951,07376,Program Mgr 1,State Trial Courts,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1972,10/01/2014,Y
NS,40149.06,06504,Deputy Criminal Ct Clerk 3,Criminal Court Clerk,Full Time,006,Administrative Support,F,03,Hispanic,1978,10/17/2014,N
CA0600,52520,10702,Security & Parking Mgr-MCC,Convention Center Authority,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1972,10/13/2014,Y
ST0602,33531.54,07751,Police Security Guard 1,Police,Full Time,004,Protective Service Workers,F,02,Black,1987,07/13/2016,N
OR0400,51187.64,10721,Crime Lab Forensic Scientist 2,Police,Full Time,002,Professionals,F,02,Black,1990,10/16/2014,N
OR0500,60059.16,10722,Crime Lab Forensic Scientist 3,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1985,10/16/2014,N
ST0601,32449.91,10122,Office Support Rep 3,Juvenile Court,Full Time,006,Administrative Support,F,02,Black,1972,02/22/2016,N
ST0801,38590,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1974,10/11/2014,N
ST0801,38590,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,F,02,Black,1971,10/11/2014,N
ST0802,39876.31,06866,Planning Tech 2,Planning Commission,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1986,10/13/2014,Y
NS,99750,10617,Communication Dir- Mayor's Off,Mayor's Office,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1970,10/20/2014,Y
TG0702,35138.57,10837,Equipment Operator,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1975,10/14/2014,N
ST0602,33531.54,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1988,10/13/2014,N
NS,13284.71,09020,Seasonal/Part-time/Temporary,Health,Full Time,005,Para-Professional,F,02,Black,1991,10/20/2014,N
NS,39171.54,06504,Deputy Criminal Ct Clerk 3,Criminal Court Clerk,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1962,10/23/2014,Y
ST0601,32449.91,10122,Office Support Rep 3,Health,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1991,05/01/2016,N
NS,0,09020,Seasonal/Part-time/Temporary,Parks,Part Time,005,Para-Professional,M,01,White (Not of Hispanic Origin),1988,10/10/2014,N
NS,0,09020,Seasonal/Part-time/Temporary,Parks,Part Time,005,Para-Professional,F,04,Asian or Pacific Islander,1991,10/18/2014,N
OR0600,61821.87,10868,Assistant Metropolitan Atty 1,Law,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1979,10/20/2014,Y
OR0500,58861.02,07783,Info Systems App Analyst 3,Information Technology Service,Full Time,002,Professionals,F,99,Unknown,1972,10/27/2014,Y
ST0902,43485.61,02890,Librarian 1,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1983,10/27/2014,Y
ST0601,32449.91,04630,Library Assoc 1,Public Library,Full Time,005,Para-Professional,F,02,Black,1965,10/27/2014,N
OR0600,63676.53,10864,Assistant Public Defender 1,Public Defender,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1986,11/03/2014,Y
NS,30130,10314,Case Officer 1,State Trial Courts,Full Time,002,Professionals,M,02,Black,1980,11/03/2014,N
TG0501,29999.25,10848,Maintenance & Repair Worker,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1994,07/20/2015,N
PF0401,47435.77,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1988,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1991,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1989,11/01/2014,N
OR0100,39262.79,07741,Envir Compliance Officer 1,Water Services,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1961,08/29/2015,N
TG0702,35138.57,10837,Equipment Operator,Water Services,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1968,10/25/2014,N
ST0601,32449.91,10122,Office Support Rep 3,Water Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1955,10/25/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,11/01/2014,N
PF0401,50281.92,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1990,11/01/2014,N
ST0701,16985.78,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1995,10/31/2014,N
ST0701,26540.28,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1991,10/31/2014,N
OR0600,61821.87,10868,Assistant Metropolitan Atty 1,Law,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1984,10/27/2014,Y
NS,30505.08,06789,Deputy Clerk 3,County Clerk,Full Time,006,Administrative Support,F,02,Black,1970,11/03/2014,N
NS,31094.48,06788,Deputy Clerk 2,County Clerk,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1983,10/27/2014,N
ST0602,33531.54,02675,Appraiser 1,Assessor of Property,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1983,11/10/2014,N
