Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
SR1300,68820.47,06861,Planner 3,Planning Commission,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1968,6/16/1998,Y
SR1300,76526.19,07755,Waste Mgmt Supt,Public Works,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1969,10/1/1994,Y
TS0805,53882.07,07327,Maint & Repair Supv,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1963,4/4/1986,Y
JS0300,58762,07791,Judicial Asst 2,State Trial Courts,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1968,10/26/1992,Y
SR0810,47908.79,06689,Sheriff Warrant Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1970,8/16/1988,N
TS1305,64987.71,07786,Indust Maint Supv 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1958,8/23/1976,Y
SR0700,33325,10783,Animal Care & Cont Officer 2,Health,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1990,8/1/2015,N
PS0706,76041.76,07355,Police Lieutenant,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,11/16/2000,N
TG1205,48132.18,07302,Equip Mechanic-Certified,General Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1974,7/16/1993,N
TS1303,60304.33,07786,Indust Maint Supv 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1960,6/18/1984,N
SR0900,49544.13,03237,Nutritionist 1,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1968,11/14/2009,Y
SR0807,44223.83,10124,Office Support Spec 2,Water Services,Full Time,006,Administrative Support,F,02,Black,1968,11/1/1994,N
PS0410,59808.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1963,11/16/1986,N
TG1105,46115.07,06186,Treatment Plant Tech 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1958,11/17/1986,N
SR1104,27306.24,07421,Zoning Examiner,Codes Administration,Part Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1951,3/3/2014,N
PS0510,66064.72,07307,Fire Engineer,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1957,2/1/1991,N
NS,56808,,                             .,Circuit Court Satellite,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1974,10/1/1997,N
SR1200,28591.73,07757,Technical Specialist 2,Police,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1943,4/16/2012,N
PS0410,59808.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1965,11/16/1986,N
SR1200,55213.92,10477,Information Sys Oper Analyst 3,Information Technology Service,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1968,11/17/2014,Y
SR1500,117000,10128,Planning Asst Exec Dir-Ops,Planning Commission,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,5/28/2007,Y
SR1300,68018.6,06247,Parks & Recreation Supt,Parks,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1964,3/1/1995,Y
SR0500,34571.05,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1952,8/1/1987,N
SR1009,57106.96,07323,Librarian 2,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1954,12/1/1991,Y
JS0300,58762,07791,Judicial Asst 2,State Trial Courts,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1969,3/10/2003,Y
SR0710,43119,07745,Museum Gift Shop Mgr,Parks,Full Time,006,Administrative Support,M,02,Black,1962,10/21/1983,N
SR0810,47908.79,00220,Specialized Skills Instr,Parks,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1965,6/5/1992,Y
SR1300,74415.49,06247,Parks & Recreation Supt,Parks,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1960,2/9/1996,Y
SR0710,43119,03200,Museum Spec 2,Parks,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1957,11/18/1994,N
JS0300,58762,07791,Judicial Asst 2,State Trial Courts,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1965,2/13/1995,Y
SR1110,64539.17,07421,Zoning Examiner,Codes Administration,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1957,2/16/1993,N
NS,170352,02233,General Session Judge,General Sessions Court,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1955,9/1/1998,Y
NS,170352,02233,General Session Judge,General Sessions Court,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1957,9/1/1998,Y
NS,170352,02233,General Session Judge,General Sessions Court,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1946,9/1/1990,Y
NS,170352,02233,General Session Judge,General Sessions Court,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1956,9/1/1990,Y
SR1500,107707.41,07762,Special Projects Mgr,Parks,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1953,12/29/2006,N
SR1400,98576.1,06863,Planning Mgr 2,Planning Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1970,3/16/1997,Y
SR1400,90965.33,06531,Human Resources Mgr,Sheriff,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1966,10/1/1985,Y
CA0900,73444.8,06763,Cvn Ctr Sales Mgr,Convention Center Authority,Full Time,002,Professionals,F,02,Black,1964,9/1/1992,Y
SR1010,58609.58,07300,Engineering Tech 3,Water Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1961,6/16/1979,N
SR1400,90500,10640,Sheriff Chief Investigator,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1969,11/16/1991,Y
NS,10000,04406,Sr Asst District Attorney,District Attorney,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1952,1/1/1991,Y
SR1500,104984.83,10469,General Services Assistant Dir,General Services,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1969,9/1/1988,Y
MAC10D,59367.67,10244,Nutrition Coord,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1958,11/7/2011,Y
MAC07C,39110.47,10227,Family Svcs Spec 2,Metro Action Commission,Full Time,005,Para-Professional,F,02,Black,1961,7/27/1994,N
MAC01A,31061.11,10250,Teacher Asst,Metro Action Commission,Full Time,006,Administrative Support,F,02,Black,1958,11/6/1989,N
SR1010,58609.58,07381,Program Supv,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1966,7/1/1988,Y
SR1004,49593.9,07244,Admin Svcs Officer 3,Finance,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,10/7/1996,N
SR1500,135502.6,07420,Water Svcs Asst Dir,Water Services,Full Time,001,Officials and Administrators,M,02,Black,1959,7/1/1987,Y
SR1500,125450.12,07762,Special Projects Mgr,Water Services,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1957,3/20/1996,Y
SR1400,83085.5,06606,Engineer 3,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1962,2/1/2014,Y
SR0401,11371.78,10120,Office Support Rep 1,Parks,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1952,7/31/2015,N
SR1500,93743.8,07762,Special Projects Mgr,Parks,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1960,6/16/1985,Y
DP0200,127385.16,01540,Codes Admin Dir,Codes Administration,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1949,1/16/1990,Y
TG041M,28131.36,07328,Maint & Repair Worker 2,Parks,Full Time,008,Service Maintenance,M,02,Black,1991,8/4/2015,N
SP0101,9259.61,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1965,8/10/2015,N
SR1400,80351.35,06232,Finance Mgr,District Attorney,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1949,10/25/1993,Y
SR1200,54600,00480,Attorney 1,Law,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1983,8/12/2015,Y
NS,59545.64,07807,Acct/HR Mgr/EEO-NCAC,NCAC,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1953,7/1/1994,Y
CM00,15000,01334,Council Member,Metropolitan Council,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1953,9/1/2011,Y
SR0610,38683.28,10122,Office Support Rep 3,Fire,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1948,6/1/1995,N
PS0510,68046.66,07307,Fire Engineer,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1973,2/1/1998,N
PS0710,84734.24,01686,Fire District Chief,Fire,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1961,4/16/1985,Y
SR1200,69550.08,07377,Program Mgr 2,Social Services,Full Time,002,Professionals,F,02,Black,1964,3/1/1998,Y
PS0610,74935.31,07305,Fire Captain,Fire,Full Time,002,Professionals,M,03,Hispanic,1953,12/17/1973,N
MAC09C,42055.52,10769,Adult Ed Coord-MAC,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1956,11/13/2006,Y
TL0705,41918.58,07325,Maint & Repair Leader 1,Parks,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1968,3/13/1992,N
PS0510,66064.72,07307,Fire Engineer,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1974,1/16/1997,N
SR1000,21982.51,07244,Admin Svcs Officer 3,Fire,Part Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1946,1/1/2014,N
JS0300,58762,07791,Judicial Asst 2,State Trial Courts,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1966,8/1/1991,Y
SR1500,93743.8,07762,Special Projects Mgr,Parks,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1954,10/24/1980,Y
MAC08B,44565.2,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1956,8/24/1989,N
MAC12B,68023.66,10612,Compliance-Monitoring Mgr,Metro Action Commission,Full Time,002,Professionals,M,02,Black,1961,8/24/1981,Y
SR1100,58830.91,07780,Info Systems App Analyst 2,Law,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1969,4/1/1993,N
SR1200,70915.71,07757,Technical Specialist 2,Public Works,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1958,4/16/1977,Y
SR1300,68018.6,06247,Parks & Recreation Supt,Parks,Full Time,002,Professionals,M,02,Black,1963,7/5/1996,Y
SR1010,58609.58,07722,Exec Asst To Chief-Police/Fire,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1956,12/16/1978,N
SR1200,60829.78,07245,Admin Svcs Officer 4,Police,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1963,3/16/2010,Y
CA0200,35006.4,10619,Contract Coord-Convention Ctr,Convention Center Authority,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1980,8/24/2015,N
TG0805,40063.78,07341,Painter 1,Parks,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1953,10/28/1994,N
NS,125453,07083,Juvenile Ct Clerk,Juvenile Court Clerk,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1958,5/1/1992,Y
TG035M,29850.76,02799,Maint & Repair Worker 1,Public Works,Full Time,008,Service Maintenance,M,02,Black,1960,1/3/2005,N
SR1400,100707,10318,Deputy Court Admin,State Trial Courts,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1956,7/1/1998,Y
PS0410,63396.89,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1959,11/1/1991,N
SR0700,41835.02,10123,Office Support Spec 1,Health,Full Time,006,Administrative Support,F,02,Black,1969,6/16/1997,N
SR1100,64539.17,01845,Environmentalist 3,Health,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1950,10/12/1971,N
SR1400,92913.2,06606,Engineer 3,Water Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1964,7/16/1992,Y
SR1200,70915.71,07245,Admin Svcs Officer 4,Parks,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1954,8/14/1985,Y
SR0906,47620.28,10580,Sheriff Prisoner Proc 2,Sheriff,Full Time,002,Professionals,F,02,Black,1972,11/16/1995,N
SR1300,70746.01,07242,Admin Svcs Mgr,Sheriff,Full Time,001,Officials and Administrators,F,02,Black,1968,3/16/1990,Y
SR1009,57106.96,07323,Librarian 2,Public Library,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1955,9/1/1992,Y
MAC05A,30273.48,10210,Bus Driver,Metro Action Commission,Full Time,008,Service Maintenance,F,02,Black,1968,8/17/2015,N
MAC11A,51679.67,10789,Early Childhood Ctr Mgr-MAC,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1956,8/17/2015,N
CA0100,24024,10674,Set Up Staff-Convention Ctr,Convention Center Authority,Full Time,008,Service Maintenance,M,02,Black,1961,8/24/2015,N
SR0801,36853.92,07251,Beer Permit Inspector 1,Beer Board,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1973,8/24/2015,N
TG1201,41269.4,06224,Indust Electrician 1,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1980,8/15/2015,N
PS0710,79937.96,07355,Police Lieutenant,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1966,3/16/1988,N
PS0806,91138.91,00956,Police Captain,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,11/1/1994,N
SR0910,25470.18,07241,Admin Asst,Police,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1966,1/23/2012,N
SR1200,57589.79,06874,Human Resources Analyst 3,Human Resources,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1962,9/22/1991,Y
SR0910,53062.48,10103,Application Tech 3,Human Resources,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1958,6/3/2013,N
TG1305,50149.27,10118,Master Tech,General Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1958,12/19/1983,N
TG031M,25600,02799,Maint & Repair Worker 1,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1972,8/18/2015,N
TG0501,29097.24,04160,Sanitation Worker,Public Works,Full Time,008,Service Maintenance,M,02,Black,1984,8/18/2015,N
RP0601,8366.59,09101,Part Time Worker 2,Parks,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1998,8/19/2015,N
SR0701,15924.48,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1990,8/14/2015,N
SR1000,45086.06,10475,Information Sys Oper Analyst 1,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1968,8/15/2015,N
CA0600,43680,10732,Engineering Tech 2-MCC,Convention Center Authority,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1977,8/24/2015,N
SR1200,70915.71,06874,Human Resources Analyst 3,Human Resources,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1960,3/16/1986,Y
NS,100365.1,07631,Executive Director - NCAC,NCAC,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1962,3/13/2006,Y
PS0610,72752.73,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1960,9/1/1992,N
PS0610,74935.31,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1958,11/16/1986,N
JS0100,42805,07792,Judicial Clerk,State Trial Courts,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1990,8/24/2015,Y
SR1600,141744.83,07192,Assoc Metropolitan Attorney,Law,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1951,4/1/1980,Y
PS0410,59808.39,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1956,11/16/1976,N
SR1300,91798.22,07234,Information Systems Advisor 1,Police,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1966,9/16/1991,Y
SR0910,53062.48,10647,PT Case Officers,Sheriff,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1964,8/1/1993,N
SR1100,64539.17,01845,Environmentalist 3,Health,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1961,9/23/1985,Y
SR1400,113164.34,06606,Engineer 3,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1954,7/1/1976,Y
SR1300,88310.1,07242,Admin Svcs Mgr,Sheriff,Full Time,001,Officials and Administrators,F,02,Black,1963,6/1/1986,Y
SR0202,2880.36,05070,Library Page,Public Library,Part Time,006,Administrative Support,F,02,Black,1998,8/16/2015,N
SR0501,6382.43,10121,Office Support Rep 2,Public Library,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1954,8/16/2015,N
SR1001,45086.06,07380,Program Spec 3,Public Library,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1986,8/16/2015,Y
TG031M,25600,02799,Maint & Repair Worker 1,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1994,8/18/2015,N
NS,13520,09020,Seasonal/Part-time/Temporary,County Clerk,Part Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1982,8/17/2015,Y
HD0300,47796.22,10758,Public Health Nurse 1,Health,Full Time,002,Professionals,F,02,Black,1975,8/18/2015,N
SR1010,58609.58,07300,Engineering Tech 3,Water Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1959,10/16/1984,N
SP0101,9259.61,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1948,8/17/2015,N
SP0101,9259.61,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1967,8/24/2015,N
NS,75207,01503,Deputy Trustee,Trustee,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1939,9/1/1982,Y
SR1000,58609.58,06598,Cust Svc Supv,General Services,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1963,6/1/1984,Y
PS0510,70028.6,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1974,8/1/1997,N
PS1000,116525.5,10711,Fire Services Deputy Director,Fire,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1956,10/16/1979,Y
MAC07A,33502.58,10728,Family Dev Specialist 2-MAC,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1975,8/24/2015,N
MAC05A,30273.48,10231,General Maint Worker,Metro Action Commission,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1975,8/24/2015,N
